2023-02-22,30.0,35.0,32.5,Dhaka
2023-02-23,30.0,35.0,32.5,Dhaka
2023-02-24,30.0,35.0,32.5,Dhaka
2023-02-25,30.0,35.0,32.5,Dhaka
2023-02-26,30.0,35.0,32.5,Dhaka
2023-02-27,30.0,35.0,32.5,Dhaka
2023-02-28,25.0,35.0,30.0,Dhaka
2023-03-02,25.0,35.0,30.0,Dhaka
2023-03-02,25.0,35.0,30.0,Dhaka
2023-03-03,25.0,35.0,30.0,Dhaka
2023-03-04,25.0,35.0,30.0,Dhaka
2023-03-05,30.0,40.0,35.0,Dhaka
2023-03-07,30.0,40.0,35.0,Dhaka
2023-03-09,30.0,40.0,35.0,Dhaka
2023-03-10,30.0,40.0,35.0,Dhaka
2023-03-11,30.0,40.0,35.0,Dhaka
2023-03-13,25.0,35.0,30.0,Dhaka
2023-03-13,25.0,35.0,30.0,Dhaka
2023-03-14,25.0,35.0,30.0,Dhaka
2023-03-15,25.0,35.0,30.0,Dhaka
2023-03-16,25.0,35.0,30.0,Dhaka
2023-03-18,25.0,35.0,30.0,Dhaka
2023-03-19,30.0,40.0,35.0,Dhaka
2023-03-20,30.0,40.0,35.0,Dhaka
2023-03-21,35.0,40.0,37.5,Dhaka
2023-03-22,35.0,40.0,37.5,Dhaka
2023-03-23,35.0,40.0,37.5,Dhaka
2023-03-25,35.0,40.0,37.5,Dhaka
2023-03-27,35.0,45.0,40.0,Dhaka
2023-03-28,35.0,40.0,37.5,Dhaka
2023-03-29,35.0,45.0,40.0,Dhaka
2023-03-30,30.0,45.0,37.5,Dhaka
2023-03-31,30.0,40.0,35.0,Dhaka
2023-04-01,30.0,45.0,37.5,Dhaka
2023-04-02,30.0,40.0,35.0,Dhaka
2023-04-04,30.0,40.0,35.0,Dhaka
2023-04-04,30.0,40.0,35.0,Dhaka
2023-04-05,35.0,45.0,40.0,Dhaka
2023-04-06,30.0,40.0,35.0,Dhaka
2023-04-07,30.0,40.0,35.0,Dhaka
2023-04-08,30.0,40.0,35.0,Dhaka
2023-04-09,30.0,40.0,35.0,Dhaka
2023-04-10,30.0,40.0,35.0,Dhaka
2023-04-11,30.0,40.0,35.0,Dhaka
2023-04-12,30.0,40.0,35.0,Dhaka
2023-04-13,30.0,40.0,35.0,Dhaka
2023-04-15,30.0,40.0,35.0,Dhaka
2023-04-16,30.0,40.0,35.0,Dhaka
2023-04-17,30.0,40.0,35.0,Dhaka
2023-04-18,30.0,40.0,35.0,Dhaka
2023-04-24,40.0,45.0,42.5,Dhaka
2023-04-25,35.0,45.0,40.0,Dhaka
2023-04-26,45.0,50.0,47.5,Dhaka
2023-04-27,45.0,50.0,47.5,Dhaka
2023-04-28,50.0,55.0,52.5,Dhaka
2023-04-29,45.0,55.0,50.0,Dhaka
2023-04-30,45.0,55.0,50.0,Dhaka
2023-05-02,45.0,55.0,50.0,Dhaka
2023-05-03,50.0,55.0,52.5,Dhaka
2023-05-05,50.0,55.0,52.5,Dhaka
2023-05-06,50.0,55.0,52.5,Dhaka
2023-05-07,50.0,60.0,55.0,Dhaka
2023-05-08,50.0,60.0,55.0,Dhaka
2023-05-09,60.0,65.0,62.5,Dhaka
2023-05-10,60.0,65.0,62.5,Dhaka
2023-05-11,60.0,65.0,62.5,Dhaka
2023-05-12,60.0,65.0,62.5,Dhaka
2023-05-13,60.0,70.0,65.0,Dhaka
2023-05-14,60.0,70.0,65.0,Dhaka
2023-05-15,65.0,70.0,67.5,Dhaka
2023-05-16,65.0,70.0,67.5,Dhaka
2023-05-17,70.0,75.0,72.5,Dhaka
2023-05-18,75.0,80.0,77.5,Dhaka
2023-05-19,75.0,80.0,77.5,Dhaka
2023-05-21,70.0,80.0,75.0,Dhaka
2023-05-22,70.0,80.0,75.0,Dhaka
2023-05-23,70.0,75.0,72.5,Dhaka
2023-05-24,70.0,75.0,72.5,Dhaka
2023-05-25,70.0,75.0,72.5,Dhaka
2023-05-26,70.0,75.0,72.5,Dhaka
2023-05-27,70.0,75.0,72.5,Dhaka
2023-05-28,70.0,75.0,72.5,Dhaka
2023-05-29,70.0,75.0,72.5,Dhaka
2023-05-30,70.0,75.0,72.5,Dhaka
2023-05-31,75.0,80.0,77.5,Dhaka
2023-06-02,75.0,80.0,77.5,Dhaka
2023-06-04,90.0,100.0,95.0,Dhaka
2023-06-05,80.0,90.0,85.0,Dhaka
2023-06-06,80.0,90.0,85.0,Dhaka
2023-06-07,70.0,75.0,72.5,Dhaka
2023-06-10,70.0,75.0,72.5,Dhaka
2023-06-11,70.0,75.0,72.5,Dhaka
2023-06-13,75.0,80.0,77.5,Dhaka
2023-06-14,75.0,80.0,77.5,Dhaka
2023-06-16,70.0,75.0,72.5,Dhaka
2023-06-19,70.0,75.0,72.5,Dhaka
2023-06-20,70.0,75.0,72.5,Dhaka
2023-06-23,65.0,70.0,67.5,Dhaka
2023-06-24,70.0,80.0,75.0,Dhaka
2023-06-25,65.0,70.0,67.5,Dhaka
2023-06-26,65.0,70.0,67.5,Dhaka
2023-07-02,80.0,85.0,82.5,Dhaka
2023-07-04,70.0,80.0,75.0,Dhaka
2023-07-06,70.0,80.0,75.0,Dhaka
2023-07-07,70.0,80.0,75.0,Dhaka
2023-07-08,70.0,80.0,75.0,Dhaka
2023-07-10,70.0,80.0,75.0,Dhaka
2023-07-12,60.0,70.0,65.0,Dhaka
2023-07-13,60.0,70.0,65.0,Dhaka
2023-07-16,60.0,70.0,65.0,Dhaka
2023-07-22,60.0,70.0,65.0,Dhaka
2023-07-23,60.0,65.0,62.5,Dhaka
2023-07-25,60.0,65.0,62.5,Dhaka
2023-07-30,60.0,65.0,62.5,Dhaka
2023-07-31,60.0,65.0,62.5,Dhaka
2023-08-04,60.0,65.0,62.5,Dhaka
2023-08-05,60.0,65.0,62.5,Dhaka
2023-08-07,75.0,80.0,77.5,Dhaka
2023-08-12,75.0,85.0,80.0,Dhaka
2023-08-13,80.0,85.0,82.5,Dhaka
2023-08-17,65.0,80.0,72.5,Dhaka
2023-08-19,80.0,85.0,82.5,Dhaka
2023-08-20,80.0,85.0,82.5,Dhaka
2023-08-26,80.0,85.0,82.5,Dhaka
2023-08-31,80.0,90.0,85.0,Dhaka
2023-09-03,80.0,90.0,85.0,Dhaka
2023-09-04,80.0,90.0,85.0,Dhaka
2023-09-05,80.0,90.0,85.0,Dhaka
2023-09-07,80.0,90.0,85.0,Dhaka
2023-09-08,80.0,90.0,85.0,Dhaka
2023-09-10,80.0,90.0,85.0,Dhaka
2023-09-11,70.0,80.0,75.0,Dhaka
2023-09-18,70.0,80.0,75.0,Dhaka
2023-09-19,70.0,80.0,75.0,Dhaka
2023-09-21,70.0,80.0,75.0,Dhaka
2023-09-22,70.0,80.0,75.0,Dhaka
2023-09-25,70.0,80.0,75.0,Dhaka
2023-09-26,70.0,80.0,75.0,Dhaka
2023-10-03,80.0,90.0,85.0,Dhaka
2023-10-04,80.0,90.0,85.0,Dhaka
2023-10-05,80.0,90.0,85.0,Dhaka
2023-10-08,85.0,95.0,90.0,Dhaka
2023-10-09,80.0,100.0,90.0,Dhaka
2023-10-10,80.0,100.0,90.0,Dhaka
2023-10-11,80.0,100.0,90.0,Dhaka
2023-10-13,85.0,100.0,92.5,Dhaka
2023-10-16,85.0,95.0,90.0,Dhaka
2023-10-17,85.0,95.0,90.0,Dhaka
2023-10-19,90.0,100.0,95.0,Dhaka
2023-10-20,90.0,100.0,95.0,Dhaka
2023-10-21,95.0,100.0,97.5,Dhaka
2023-10-23,95.0,100.0,97.5,Dhaka
2023-10-25,95.0,100.0,97.5,Dhaka
2023-10-25,95.0,100.0,97.5,Dhaka
2023-10-26,95.0,105.0,100.0,Dhaka
2023-10-27,95.0,105.0,100.0,Dhaka
2023-10-28,95.0,105.0,100.0,Dhaka
2023-10-30,115.0,130.0,122.5,Dhaka
2023-10-31,125.0,130.0,127.5,Dhaka
2023-11-01,125.0,135.0,130.0,Dhaka
2023-11-03,125.0,135.0,130.0,Dhaka
2023-11-07,130.0,135.0,132.5,Dhaka
2023-11-07,125.0,130.0,127.5,Dhaka
2023-11-09,130.0,135.0,132.5,Dhaka
2023-11-10,125.0,130.0,127.5,Dhaka
2023-11-11,125.0,130.0,127.5,Dhaka
2023-11-12,120.0,130.0,125.0,Dhaka
2023-11-13,120.0,130.0,125.0,Dhaka
2023-11-15,120.0,130.0,125.0,Dhaka
2023-11-15,120.0,130.0,125.0,Dhaka
2023-11-16,100.0,125.0,112.5,Dhaka
2023-11-17,100.0,125.0,112.5,Dhaka
2023-11-18,100.0,125.0,112.5,Dhaka
2023-11-19,110.0,125.0,117.5,Dhaka
2023-11-20,110.0,125.0,117.5,Dhaka
2023-11-21,110.0,120.0,115.0,Dhaka
2023-11-22,110.0,120.0,115.0,Dhaka
2023-11-23,100.0,120.0,110.0,Dhaka
2023-11-24,100.0,120.0,110.0,Dhaka
2023-11-25,100.0,120.0,110.0,Dhaka
2023-11-26,110.0,120.0,115.0,Dhaka
2023-11-27,100.0,120.0,110.0,Dhaka
2023-11-29,100.0,120.0,110.0,Dhaka
2023-11-29,105.0,120.0,112.5,Dhaka
2023-11-30,105.0,120.0,112.5,Dhaka
2023-12-01,105.0,125.0,115.0,Dhaka
2023-12-02,105.0,125.0,115.0,Dhaka
2023-12-03,110.0,130.0,120.0,Dhaka
2023-12-04,120.0,135.0,127.5,Dhaka
2023-12-05,110.0,135.0,122.5,Dhaka
2023-12-06,120.0,135.0,127.5,Dhaka
2023-12-07,120.0,135.0,127.5,Dhaka
2023-12-08,120.0,140.0,130.0,Dhaka
2023-12-09,180.0,190.0,185.0,Dhaka
2023-12-10,180.0,190.0,185.0,Dhaka
2024-08-20,110.0,115.0,112.5,Dhaka
2024-08-20,110.0,115.0,112.5,Dhaka
2024-08-21,105.0,115.0,110.0,Dhaka
2024-08-22,105.0,115.0,110.0,Dhaka
2024-08-23,105.0,115.0,110.0,Dhaka
2024-08-24,110.0,120.0,115.0,Dhaka
2024-08-25,110.0,120.0,115.0,Dhaka
2024-08-27,110.0,120.0,115.0,Dhaka
2024-08-28,110.0,120.0,115.0,Dhaka
2024-08-29,110.0,120.0,115.0,Dhaka
2024-08-30,110.0,120.0,115.0,Dhaka
2024-08-31,110.0,120.0,115.0,Dhaka
2024-09-01,110.0,120.0,115.0,Dhaka
2024-09-02,110.0,120.0,115.0,Dhaka
2024-09-03,110.0,120.0,115.0,Dhaka
2024-09-04,105.0,120.0,112.5,Dhaka
2024-09-05,110.0,120.0,115.0,Dhaka
2024-09-06,110.0,120.0,115.0,Dhaka
2024-09-07,110.0,120.0,115.0,Dhaka
2024-09-08,110.0,120.0,115.0,Dhaka
2024-09-09,110.0,120.0,115.0,Dhaka
2024-09-10,110.0,120.0,115.0,Dhaka
2024-09-11,110.0,120.0,115.0,Dhaka
2024-09-12,110.0,120.0,115.0,Dhaka
2024-09-13,110.0,120.0,115.0,Dhaka
2024-09-14,110.0,120.0,115.0,Dhaka
2024-09-15,110.0,120.0,115.0,Dhaka
2024-09-17,110.0,115.0,112.5,Dhaka
2024-09-18,110.0,115.0,112.5,Dhaka
2024-09-19,105.0,115.0,110.0,Dhaka
2024-09-20,105.0,115.0,110.0,Dhaka
2024-09-21,105.0,115.0,110.0,Dhaka
2024-09-23,105.0,115.0,110.0,Dhaka
2024-09-23,110.0,115.0,112.5,Dhaka
2024-09-24,105.0,115.0,110.0,Dhaka
2024-09-25,105.0,115.0,110.0,Dhaka
2024-09-26,105.0,115.0,110.0,Dhaka
2024-09-27,105.0,115.0,110.0,Dhaka
2024-09-28,105.0,115.0,110.0,Dhaka
2024-09-29,105.0,110.0,107.5,Dhaka
2024-09-30,105.0,110.0,107.5,Dhaka
2024-10-01,105.0,110.0,107.5,Dhaka
2024-10-02,105.0,110.0,107.5,Dhaka
2024-10-03,105.0,110.0,107.5,Dhaka
2024-10-04,105.0,110.0,107.5,Dhaka
2024-10-05,105.0,115.0,110.0,Dhaka
2024-10-06,105.0,115.0,110.0,Dhaka
2024-10-07,105.0,115.0,110.0,Dhaka
2024-10-08,105.0,115.0,110.0,Dhaka
2024-10-09,110.0,120.0,115.0,Dhaka
2024-10-11,110.0,120.0,115.0,Dhaka
2024-10-12,110.0,120.0,115.0,Dhaka
2024-10-14,110.0,120.0,115.0,Dhaka
2024-10-16,110.0,120.0,115.0,Dhaka
2024-10-16,110.0,120.0,115.0,Dhaka
2024-10-17,110.0,120.0,115.0,Dhaka
2024-10-20,110.0,120.0,115.0,Dhaka
2024-10-20,110.0,120.0,115.0,Dhaka
2024-10-20,110.0,130.0,120.0,Dhaka
2024-10-21,110.0,130.0,120.0,Dhaka
2024-10-22,115.0,130.0,122.5,Dhaka
2024-10-23,115.0,130.0,122.5,Dhaka
2024-10-24,115.0,130.0,122.5,Dhaka
2024-10-25,115.0,135.0,125.0,Dhaka
2024-10-26,115.0,135.0,125.0,Dhaka
2024-10-27,130.0,150.0,140.0,Dhaka
2024-10-28,130.0,150.0,140.0,Dhaka
2024-10-29,130.0,150.0,140.0,Dhaka
2024-10-30,130.0,150.0,140.0,Dhaka
2024-10-31,130.0,150.0,140.0,Dhaka
2024-11-02,130.0,150.0,140.0,Dhaka
2024-11-02,130.0,150.0,140.0,Dhaka
2024-11-05,130.0,150.0,140.0,Dhaka
2024-11-06,130.0,150.0,140.0,Dhaka
2024-11-07,130.0,150.0,140.0,Dhaka
2024-11-07,130.0,150.0,140.0,Dhaka
2024-11-10,130.0,150.0,140.0,Dhaka
2024-11-10,130.0,150.0,140.0,Dhaka
2024-11-10,130.0,150.0,140.0,Dhaka
2024-11-11,130.0,150.0,140.0,Dhaka
2024-11-12,130.0,150.0,140.0,Dhaka
2024-11-13,130.0,150.0,140.0,Dhaka
2024-11-14,130.0,150.0,140.0,Dhaka
2024-11-17,130.0,150.0,140.0,Dhaka
2024-11-17,130.0,150.0,140.0,Dhaka
2024-11-17,130.0,150.0,140.0,Dhaka
2024-11-18,130.0,150.0,140.0,Dhaka
2024-11-19,130.0,140.0,135.0,Dhaka
2024-11-20,130.0,140.0,135.0,Dhaka
2024-11-21,120.0,130.0,125.0,Dhaka
2024-11-22,115.0,130.0,122.5,Dhaka
2024-11-23,120.0,130.0,125.0,Dhaka
2024-11-24,115.0,130.0,122.5,Dhaka
2024-11-25,115.0,130.0,122.5,Dhaka
2024-11-26,115.0,130.0,122.5,Dhaka
